"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8401","should add a product to the cart and show a success toast","chrome","2026-08-17","failed","2026-08-17","Homepage navigation","navigation.spec.ts","",""
"","7443","should increase quantity with the stepper","chrome","2026-08-17","failed","2026-08-17","Individual product","pdp.spec.ts","",""
"","17458","should keep place order disabled when terms are not accepted","chrome","2026-08-17","failed","2026-08-17","Checkout","checkout.spec.ts","",""
"","2762","should open the search overlay and accept a product query","chrome","2026-08-17","passed","2026-08-17","Product search","search.spec.ts","",""
"","2294","should select a specific size from the size matrix","chrome","2026-08-17","passed","2026-08-17","Individual product","pdp.spec.ts","",""
"","4303","should open Loyalty and show points","chrome","2026-08-17","passed","2026-08-17","Profile","profile.spec.ts","",""
"","6931","should expose at least one purchasable size on the sample tee","chrome","2026-08-17","failed","2026-08-17","Color and stock PDP","catalog-edges.spec.ts","",""
"","8240","should navigate from homepage to a product and display Add to Cart","chrome","2026-08-17","failed","2026-08-17","Homepage navigation","navigation.spec.ts","",""
"","7178","should enable add to cart after selecting a size","chrome","2026-08-17","failed","2026-08-17","Individual product","pdp.spec.ts","",""
"","1406","should expose the instagram header link","chrome","2026-08-17","passed","2026-08-17","Desktop top bar","top-bar.spec.ts","",""
"","6508","should open Account Details","chrome","2026-08-17","passed","2026-08-17","Profile","profile.spec.ts","",""
"","2294","should open the first valid product from Women PLP","chrome","2026-08-17","passed","2026-08-17","Categories and products PLP","collections.spec.ts","",""
"","1545","should show products on the Anime theme collection","chrome","2026-08-17","passed","2026-08-17","Categories and products PLP","collections.spec.ts","",""
"","6","should decline a Visa card with do not honor","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","1342","should display the logo, primary nav, cart, and wishlist","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","10626","should place a bank transfer gift order with message, notes, and separate shipping","chrome","2026-08-17","passed","2026-08-17","Gift checkout > Gift order placement","checkout-advanced.spec.ts","",""
"","2082","should require an email on empty register submit","chrome","2026-08-17","passed","2026-08-17","Customer register","auth.spec.ts","",""
"","1486","should link back to login from forgot password","chrome","2026-08-17","passed","2026-08-17","Customer login","auth.spec.ts","",""
"","2411","should add a product and show it in the wishlist drawer","chrome","2026-08-17","passed","2026-08-17","Wishlist","wishlist.spec.ts","",""
"","3014","should open About us from the footer","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","1508","should block checkout when the cart is empty","chrome","2026-08-17","passed","2026-08-17","Checkout","checkout.spec.ts","",""
"","17404","should disable COD for gift orders while keeping card and bank available","chrome","2026-08-17","failed","2026-08-17","Gift checkout","checkout-advanced.spec.ts","",""
"","1654","should open FAQs from the footer","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","18583","should show the cart page with the added line item","chrome","2026-08-17","failed","2026-08-17","Cart","cart.spec.ts","",""
"","17422","should clear a selected COD payment when the order is marked as a gift","chrome","2026-08-17","failed","2026-08-17","Gift checkout","checkout-advanced.spec.ts","",""
"","3372","should open Collections → JDM","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","1","should redeem a queued reward when placing a COD order","chrome","2026-08-17","skipped","2026-08-17","Rewards","rewards.spec.ts","",""
"","2686","should load the homepage with title and featured heading","chrome","2026-08-17","passed","2026-08-17","Home page","home.spec.ts","",""
"","4116","should keep a session cookie after reload when Remember me is unchecked","chrome","2026-08-17","passed","2026-08-17","Remember me","auth.spec.ts","",""
"","3779","should open Collections → Originals","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","1790","should expose footer Facebook link","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","2149","should require a password when only email is entered","chrome","2026-08-17","passed","2026-08-17","Customer login","auth.spec.ts","",""
"","2141","should display phone, WhatsApp, and social links","chrome","2026-08-17","passed","2026-08-17","Desktop top bar","top-bar.spec.ts","",""
"","3911","should open Address details","chrome","2026-08-17","passed","2026-08-17","Profile","profile.spec.ts","",""
"","8","should place a successful MasterCard order via PayHere sandbox","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","18010","should save account details changes","chrome","2026-08-17","failed","2026-08-17","Profile","profile.spec.ts","",""
"","2207","should open the first valid product from Men PLP","chrome","2026-08-17","passed","2026-08-17","Categories and products PLP","collections.spec.ts","",""
"","2468","should expose the whatsapp header link","chrome","2026-08-17","passed","2026-08-17","Desktop top bar","top-bar.spec.ts","",""
"","6087","should keep wishlist items after login","chrome","2026-08-17","passed","2026-08-17","Wishlist persistence","catalog-edges.spec.ts","",""
"","17401","should keep place order disabled when billing is incomplete","chrome","2026-08-17","failed","2026-08-17","Checkout","checkout.spec.ts","",""
"","17398","should increase quantity on the cart page","chrome","2026-08-17","failed","2026-08-17","Cart","cart.spec.ts","",""
"","1673","should open Terms and Conditions from the footer","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","4384","should sign in and land on the homepage with Logout in the header","chrome","2026-08-17","passed","2026-08-17","Customer login","auth.spec.ts","",""
"","3082","should navigate to Women from the top-level nav","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","8","should decline a MasterCard when limit is exceeded","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","17440","should navigate from empty cart Shop now","chrome","2026-08-17","failed","2026-08-17","Cart","cart.spec.ts","",""
"","2887","should navigate to Collections from the top-level nav","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","2893","should show password rules for a weak password","chrome","2026-08-17","passed","2026-08-17","Customer register","auth.spec.ts","",""
"","8886","should place a bank transfer gift order with an empty gift message","chrome","2026-08-17","passed","2026-08-17","Gift checkout > Gift order placement","checkout-advanced.spec.ts","",""
"","6","should decline a Visa card on network error","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","7115","should save shipping address changes","chrome","2026-08-17","passed","2026-08-17","Profile","profile.spec.ts","",""
"","1895","should expose footer Instagram link","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","17390","should surface create-account checkout schema error until GENKI-BUG-002 is fixed","chrome","2026-08-17","failed","2026-08-17","Checkout advanced flows","checkout-advanced.spec.ts","",""
"","6","should recover from a declined card and complete payment with a valid card","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","1547","should require a color before sizes are available","chrome","2026-08-17","passed","2026-08-17","Color and stock PDP","catalog-edges.spec.ts","",""
"","1656","should open Returns from the footer","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","2081","should reject an empty submit","chrome","2026-08-17","passed","2026-08-17","Customer login","auth.spec.ts","",""
"","1586","should open forgot password from the login form","chrome","2026-08-17","passed","2026-08-17","Customer login","auth.spec.ts","",""
"","3576","should open Women → Hoodies","chrome","2026-08-17","passed","2026-08-17","Desktop main navigation","main-nav.spec.ts","",""
"","12","should place a successful Amex card order via PayHere sandbox","chrome","2026-08-17","skipped","2026-08-17","Checkout > PayHere card payments","checkout.spec.ts","",""
"","4651","should reject an email that is already registered","chrome","2026-08-17","passed","2026-08-17","Customer register","auth.spec.ts","",""
"","1366","should open Kawaii theme collection","chrome","2026-08-17","passed","2026-08-17","Categories and products PLP","collections.spec.ts","",""
"","2032","should link back to login from the register form","chrome","2026-08-17","passed","2026-08-17","Customer register","auth.spec.ts","",""
"","17418","should keep the cart after abandoning PayHere checkout","chrome","2026-08-17","failed","2026-08-17","PayHere abandon","checkout-advanced.spec.ts","",""
"","17505","should restore COD after unchecking the gift option","chrome","2026-08-17","failed","2026-08-17","Gift checkout","checkout-advanced.spec.ts","",""
"","7010","should decrease quantity with the stepper","chrome","2026-08-17","failed","2026-08-17","Individual product","pdp.spec.ts","",""
"","2698","should show the hero carousel with multiple slides","chrome","2026-08-17","passed","2026-08-17","Carousel","home.spec.ts","",""
"","1644","should open Contact from the footer","chrome","2026-08-17","passed","2026-08-17","Footer info useful links and social","footer.spec.ts","",""
"","2095","should show empty state for Originals theme collection","chrome","2026-08-17","passed","2026-08-17","Theme collection empty states","catalog-edges.spec.ts","",""
"","21289","should place a COD order while logged in and show it under Orders","chrome","2026-08-17","failed","2026-08-17","Checkout","checkout.spec.ts","",""
