"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2679","should open Women → View All Women's","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","2","should place a successful MasterCard order via PayHere sandbox","chrome","2026-08-22","skipped","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","1743","should link back to login from forgot password","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","1495","should open FAQs from the footer","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","2254","should open Men collection with products","chrome","2026-08-22","passed","2026-08-22","Categories and products PLP","collections.spec.ts","",""
"","17712","should place a successful Visa card order via PayHere sandbox","chrome","2026-08-22","failed","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","1278","should require an email on forgot password","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","3796","should reject an email that is already registered","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","4080","should keep wishlist items after login","chrome","2026-08-22","passed","2026-08-22","Wishlist persistence","catalog-edges.spec.ts","",""
"","3101","should open Collections → Anime","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","1227","should display phone, WhatsApp, and social links","chrome","2026-08-22","passed","2026-08-22","Desktop top bar","top-bar.spec.ts","",""
"","16994","should load checkout with billing and payment methods","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","1","should apply a queued reward on the next checkout","chrome","2026-08-22","skipped","2026-08-22","Rewards","rewards.spec.ts","",""
"","2214","should show empty state for Originals theme collection","chrome","2026-08-22","passed","2026-08-22","Theme collection empty states","catalog-edges.spec.ts","",""
"","2193","should add a product and show it in the wishlist drawer","chrome","2026-08-22","passed","2026-08-22","Wishlist","wishlist.spec.ts","",""
"","7442","should increase quantity with the stepper","chrome","2026-08-22","failed","2026-08-22","Individual product","pdp.spec.ts","",""
"","16904","should place a COD order as a guest","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","2","should save shipping address changes","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","5263","should stay signed in after reload when Remember me is checked","chrome","2026-08-22","passed","2026-08-22","Remember me","auth.spec.ts","",""
"","2662","should navigate to Men from the top-level nav","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","1753","should show password rules when password is missing","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","1348","should expose footer Facebook link","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","16925","should keep place order disabled for an invalid billing email","chrome","2026-08-22","failed","2026-08-22","Checkout advanced flows","checkout-advanced.spec.ts","",""
"","0","should start PayHere for a gift order paid by card","chrome","2026-08-22","skipped","2026-08-22","Gift checkout > Gift order placement","checkout-advanced.spec.ts","",""
"","2039","should show title, price, and add to cart controls","chrome","2026-08-22","passed","2026-08-22","Individual product","pdp.spec.ts","",""
"","1","should place a bank transfer gift order with message, notes, and separate shipping","chrome","2026-08-22","skipped","2026-08-22","Gift checkout > Gift order placement","checkout-advanced.spec.ts","",""
"","2680","should reject an unknown email with an error toast","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","3272","should open Collections → Culture","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","17025","should place a bank transfer order as a guest","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","1395","should open the login page from the header","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","3010","should show password rules for a weak password","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","1660","should return to the homepage when the logo is clicked","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","1","should save account details changes","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","18065","should show the cart page with the added line item","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","1252","should change the active slide when next is clicked","chrome","2026-08-22","passed","2026-08-22","Carousel","home.spec.ts","",""
"","3384","should remove an item from the wishlist drawer","chrome","2026-08-22","passed","2026-08-22","Wishlist","wishlist.spec.ts","",""
"","3","should open order detail from the Orders list","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","1766","should navigate to Women from the top-level nav","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","3922","should keep a session cookie after reload when Remember me is unchecked","chrome","2026-08-22","passed","2026-08-22","Remember me","auth.spec.ts","",""
"","16840","should show dashboard greeting and email","chrome","2026-08-22","failed","2026-08-22","Profile","profile.spec.ts","",""
"","17008","should proceed to checkout from the cart page","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","1280","should require a color before sizes are available","chrome","2026-08-22","passed","2026-08-22","Color and stock PDP","catalog-edges.spec.ts","",""
"","16906","should surface create-account checkout schema error until GENKI-BUG-002 is fixed","chrome","2026-08-22","failed","2026-08-22","Checkout advanced flows","checkout-advanced.spec.ts","",""
"","16923","should place a bank transfer gift order with an empty gift message","chrome","2026-08-22","failed","2026-08-22","Gift checkout > Gift order placement","checkout-advanced.spec.ts","",""
"","16908","should restore COD after unchecking the gift option","chrome","2026-08-22","failed","2026-08-22","Gift checkout","checkout-advanced.spec.ts","",""
"","1","should decline a Visa card on network error","chrome","2026-08-22","skipped","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","16935","should treat gift message as optional and cap length at 300 characters","chrome","2026-08-22","failed","2026-08-22","Gift checkout","checkout-advanced.spec.ts","",""
"","3398","should reject an invalid email on register","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","4096","should open Women → Hoodies","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","16815","should show usable points and rewards catalog","chrome","2026-08-22","failed","2026-08-22","Rewards","rewards.spec.ts","",""
"","16942","should keep place order disabled when billing is incomplete","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","7591","should send a password reset email message","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","1766","should require an email when only password is entered","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","3","should open Orders from the account menu","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","0","should recover from a declined card and complete payment with a valid card","chrome","2026-08-22","skipped","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","3347","should open Men → Regular T-Shirts","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","1196","should keep subscribe disabled when email is empty","chrome","2026-08-22","passed","2026-08-22","Newsletter","home.spec.ts","",""
"","3025","should reject an invalid email format with an error toast","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","17016","should keep the cart after abandoning PayHere checkout","chrome","2026-08-22","failed","2026-08-22","PayHere abandon","checkout-advanced.spec.ts","",""
"","1","should open Rewards from Redeem Points","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","1375","should expose the whatsapp header link","chrome","2026-08-22","passed","2026-08-22","Desktop top bar","top-bar.spec.ts","",""
"","1378","should navigate to Collections from the top-level nav","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","6633","should decrease quantity with the stepper","chrome","2026-08-22","failed","2026-08-22","Individual product","pdp.spec.ts","",""
"","1331","should open Size guide from the footer","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","2261","should reject an empty submit","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","1325","should expose the phone header link","chrome","2026-08-22","passed","2026-08-22","Desktop top bar","top-bar.spec.ts","",""
"","2060","should open the wishlist drawer from the header icon","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","4146","should restore the Login link after Logout","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","1","should logout from the account sidebar","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","16904","should place a COD order with a separate shipping address","chrome","2026-08-22","failed","2026-08-22","Checkout advanced flows","checkout-advanced.spec.ts","",""
"","1115","should open JDM theme collection","chrome","2026-08-22","passed","2026-08-22","Categories and products PLP","collections.spec.ts","",""
"","1152","should expose the facebook header link","chrome","2026-08-22","passed","2026-08-22","Desktop top bar","top-bar.spec.ts","",""
"","2065","should open the cart drawer from the header icon","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","19991","should persist cart items for a logged-in customer after reload","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","2919","should open Men → Oversized T-Shirts","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","17014","should merge guest cart into the account after login","chrome","2026-08-22","failed","2026-08-22","Guest cart session","checkout-advanced.spec.ts","",""
"","1840","should require an email on empty register submit","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","4307","should open Women → Oversized T-Shirts","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","2722","should sign in and land on the homepage with Logout in the header","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","1","should redeem a queued reward when placing a COD order","chrome","2026-08-22","skipped","2026-08-22","Rewards","rewards.spec.ts","",""
"","16506","should open the search overlay and accept a product query","chrome","2026-08-22","failed","2026-08-22","Product search","search.spec.ts","",""
"","1741","should show empty state for Culture theme collection","chrome","2026-08-22","passed","2026-08-22","Theme collection empty states","catalog-edges.spec.ts","",""
"","17341","should decrease quantity on the cart page","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","1528","should expose footer WhatsApp link","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","7343","should add quantity greater than one to the cart","chrome","2026-08-22","failed","2026-08-22","Individual product","pdp.spec.ts","",""
"","2008","should add a color-variant product to cart with color and size","chrome","2026-08-22","passed","2026-08-22","Color and stock PDP","catalog-edges.spec.ts","",""
"","2","should decline a Visa card with insufficient funds","chrome","2026-08-22","skipped","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","1330","should display the logo, primary nav, cart, and wishlist","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","2","should place a successful Amex card order via PayHere sandbox","chrome","2026-08-22","skipped","2026-08-22","Checkout > PayHere card payments","checkout.spec.ts","",""
"","2100","should show empty state for Kawaii theme collection","chrome","2026-08-22","passed","2026-08-22","Theme collection empty states","catalog-edges.spec.ts","",""
"","3","should open Address details","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","17525","should convert a wishlist item into a cart line via PDP","chrome","2026-08-22","failed","2026-08-22","Wishlist","wishlist.spec.ts","",""
"","3208","should open Collections → Kawaii","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","2440","should open the first valid product from Women PLP","chrome","2026-08-22","passed","2026-08-22","Categories and products PLP","collections.spec.ts","",""
"","1392","should link back to login from the register form","chrome","2026-08-22","passed","2026-08-22","Customer register","auth.spec.ts","",""
"","1098","should expose the instagram header link","chrome","2026-08-22","passed","2026-08-22","Desktop top bar","top-bar.spec.ts","",""
"","2419","should open Men → View All Men's","chrome","2026-08-22","passed","2026-08-22","Desktop main navigation","main-nav.spec.ts","",""
"","3412","should toggle show/hide password on the login form","chrome","2026-08-22","passed","2026-08-22","Customer login","auth.spec.ts","",""
"","16940","should navigate from empty cart Shop now","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","1819","should show wishlist items on the wishlist page","chrome","2026-08-22","passed","2026-08-22","Wishlist","wishlist.spec.ts","",""
"","1391","should open Terms and Conditions from the footer","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","16920","should persist guest cart items after reload","chrome","2026-08-22","failed","2026-08-22","Guest cart session","checkout-advanced.spec.ts","",""
"","16932","should disable COD for gift orders while keeping card and bank available","chrome","2026-08-22","failed","2026-08-22","Gift checkout","checkout-advanced.spec.ts","",""
"","19127","should place a COD order while logged in and show it under Orders","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","1846","should open the first valid product from Men PLP","chrome","2026-08-22","passed","2026-08-22","Categories and products PLP","collections.spec.ts","",""
"","1383","should open Exchange promo to return policy","chrome","2026-08-22","passed","2026-08-22","Footer info useful links and social","footer.spec.ts","",""
"","16938","should show multiple line items when two products are added","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","1279","should redirect guests from account dashboard to login","chrome","2026-08-22","passed","2026-08-22","Account deep links as guest","profile.spec.ts","",""
"","1940","should load the homepage with title and featured heading","chrome","2026-08-22","passed","2026-08-22","Home page","home.spec.ts","",""
"","16932","should proceed to checkout from the cart drawer","chrome","2026-08-22","failed","2026-08-22","Cart","cart.spec.ts","",""
"","17213","should keep place order disabled when terms are not accepted","chrome","2026-08-22","failed","2026-08-22","Checkout","checkout.spec.ts","",""
"","1488","should open Anime theme collection","chrome","2026-08-22","passed","2026-08-22","Categories and products PLP","collections.spec.ts","",""
"","3","should open Loyalty and show points","chrome","2026-08-22","skipped","2026-08-22","Profile","profile.spec.ts","",""
"","1415","should show empty state for JDM theme collection","chrome","2026-08-22","passed","2026-08-22","Theme collection empty states","catalog-edges.spec.ts","",""
