"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2870","should require an email on forgot password","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","4899","should restore the Login link after Logout","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3315","should display phone, WhatsApp, and social links","chrome","2026-08-15","passed","2026-08-15","Desktop top bar","top-bar.spec.ts","",""
"","4333","should navigate from homepage to a product and display Add to Cart","chrome","2026-08-15","passed","2026-08-15","Homepage navigation","navigation.spec.ts","",""
"","3850","should open Women → View All Women's","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","2460","should link back to login from forgot password","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","4324","should show password rules for a weak password","chrome","2026-08-15","passed","2026-08-15","Customer register","auth.spec.ts","",""
"","4838","should add a product to the cart and show a success toast","chrome","2026-08-15","passed","2026-08-15","Homepage navigation","navigation.spec.ts","",""
"","3804","should open Men → Regular T-Shirts","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3246","should expose the facebook header link","chrome","2026-08-15","passed","2026-08-15","Desktop top bar","top-bar.spec.ts","",""
"","2932","should show Remember me unchecked by default","chrome","2026-08-15","passed","2026-08-15","Remember me","auth.spec.ts","",""
"","3207","should navigate to Women from the top-level nav","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4033","should open Men → View All Men's","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4332","should reject a wrong password with an error toast","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","7898","should send a password reset email message","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3375","should display the logo, primary nav, cart, and wishlist","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4930","should sign in and land on the homepage with Logout in the header","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
