"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2808","should expose the instagram header link","chrome","2026-08-15","passed","2026-08-15","Desktop top bar","top-bar.spec.ts","",""
"","2949","should open the login page from the header","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","4500","should reject an invalid email on register","chrome","2026-08-15","passed","2026-08-15","Customer register","auth.spec.ts","",""
"","4285","should open Men → View All Men's","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3956","should display the logo, primary nav, cart, and wishlist","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4937","should restore the Login link after Logout","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","2555","should allow Remember me to be checked and unchecked","chrome","2026-08-15","passed","2026-08-15","Remember me","auth.spec.ts","",""
"","3670","should open Men → Regular T-Shirts","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3182","should show password rules when password is missing","chrome","2026-08-15","passed","2026-08-15","Customer register","auth.spec.ts","",""
"","4031","should open Men → Hoodies","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4483","should open the account dashboard from the header greeting","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3483","should open Collections → JDM","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4013","should add a product to the cart and show a success toast","chrome","2026-08-15","passed","2026-08-15","Homepage navigation","navigation.spec.ts","",""
"","2310","should link back to login from forgot password","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3170","should require an email when only password is entered","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3406","should show Remember me unchecked by default","chrome","2026-08-15","passed","2026-08-15","Remember me","auth.spec.ts","",""
"","4103","should open Women → Hoodies","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3649","should open Women → Oversized T-Shirts","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4064","should reject an unknown email with an error toast","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","4075","should open Women → View All Women's","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","2391","should expose the whatsapp header link","chrome","2026-08-15","passed","2026-08-15","Desktop top bar","top-bar.spec.ts","",""
"","2638","should open forgot password from the login form","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","2367","should open the wishlist drawer from the header icon","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3262","should require a password when only email is entered","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","4018","should open Collections → Culture","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4010","should reject a wrong password with an error toast","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","2805","should return to the homepage when the logo is clicked","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","2547","should require an email on forgot password","chrome","2026-08-15","passed","2026-08-15","Customer login","auth.spec.ts","",""
"","3494","should open Women → Regular T-Shirts","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","2832","should navigate to Men from the top-level nav","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","4096","should open Men → Oversized T-Shirts","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3211","should navigate to Collections from the top-level nav","chrome","2026-08-15","passed","2026-08-15","Desktop main navigation","main-nav.spec.ts","",""
"","3608","should show password rules for a weak password","chrome","2026-08-15","passed","2026-08-15","Customer register","auth.spec.ts","",""
"","4965","should reject an email that is already registered","chrome","2026-08-15","passed","2026-08-15","Customer register","auth.spec.ts","",""
